type,distribution,algorithm,n,batch,reps,median_ns_total,min_ns_total,ns_per_elem
pair64f,few_unique,hoare,16,4096,64,129143.0,127203.0,1.9706
pair64f,few_unique,hoare_guarded,16,4096,64,127892.0,126333.0,1.9515
pair64f,few_unique,block,16,4096,64,126732.0,125733.0,1.9338
pair64f,few_unique,boost_block,16,4096,64,103862.0,102752.0,1.5848
pair64f,few_unique,fulcrum,16,4096,64,102802.0,101502.0,1.5686
pair64f,few_unique,block_simd_amd,16,4096,64,102383.0,101333.0,1.5622
pair64f,few_unique,sized,16,4096,64,49501.0,49121.0,0.7553
pair64f,few_unique,std_partition,24,2730,64,122413.0,120373.0,1.8683
pair64f,few_unique,lomuto,24,2730,64,130103.0,128623.0,1.9857
pair64f,few_unique,lomuto_branchless,24,2730,64,47471.0,47141.0,0.7245
pair64f,few_unique,hoare,24,2730,64,129193.0,127713.0,1.9718
pair64f,few_unique,hoare_guarded,24,2730,64,127583.0,125973.0,1.9472
pair64f,few_unique,block,24,2730,64,126163.0,125293.0,1.9256
pair64f,few_unique,boost_block,24,2730,64,87402.0,86262.0,1.3340
pair64f,few_unique,fulcrum,24,2730,64,84842.0,84192.0,1.2949
pair64f,few_unique,block_simd_amd,24,2730,64,87152.0,86472.0,1.3302
pair64f,few_unique,sized,24,2730,64,48451.0,48091.0,0.7395
pair64f,few_unique,std_partition,64,1024,64,117243.0,114452.0,1.7890
pair64f,few_unique,lomuto,64,1024,64,119023.0,117792.0,1.8161
pair64f,few_unique,lomuto_branchless,64,1024,64,47651.0,46781.0,0.7271
pair64f,few_unique,hoare,64,1024,64,123403.0,120323.0,1.8830
pair64f,few_unique,hoare_guarded,64,1024,64,119542.0,117943.0,1.8241
pair64f,few_unique,block,64,1024,64,120153.0,117263.0,1.8334
pair64f,few_unique,boost_block,64,1024,64,58332.0,57631.0,0.8901
pair64f,few_unique,fulcrum,64,1024,64,57831.0,56991.0,0.8824
pair64f,few_unique,block_simd_amd,64,1024,64,57842.0,56882.0,0.8826
pair64f,few_unique,sized,64,1024,64,58512.0,57461.0,0.8928
pair64f,few_unique,std_partition,256,256,64,113202.0,111772.0,1.7273
pair64f,few_unique,lomuto,256,256,64,118873.0,117443.0,1.8139
pair64f,few_unique,lomuto_branchless,256,256,64,47441.0,46841.0,0.7239
pair64f,few_unique,hoare,256,256,64,117943.0,115973.0,1.7997
pair64f,few_unique,hoare_guarded,256,256,64,114442.0,112203.0,1.7462
pair64f,few_unique,block,256,256,64,113332.0,111472.0,1.7293
pair64f,few_unique,boost_block,256,256,64,54482.0,53671.0,0.8313
pair64f,few_unique,fulcrum,256,256,64,53291.0,52821.0,0.8132
pair64f,few_unique,block_simd_amd,256,256,64,54352.0,53791.0,0.8293
pair64f,few_unique,sized,256,256,64,54661.0,54121.0,0.8341
pair64f,few_unique,std_partition,1024,64,64,112293.0,110933.0,1.7135
pair64f,few_unique,lomuto,1024,64,64,122013.0,120633.0,1.8618
pair64f,few_unique,lomuto_branchless,1024,64,64,46821.0,46551.0,0.7144
pair64f,few_unique,hoare,1024,64,64,118492.0,116803.0,1.8080
pair64f,few_unique,hoare_guarded,1024,64,64,113523.0,111863.0,1.7322
pair64f,few_unique,block,1024,64,64,46511.0,46191.0,0.7097
pair64f,few_unique,boost_block,1024,64,64,36491.0,36131.0,0.5568
pair64f,few_unique,fulcrum,1024,64,64,46271.0,46061.0,0.7060
pair64f,few_unique,block_simd_amd,1024,64,64,36291.0,36000.0,0.5538
pair64f,few_unique,sized,1024,64,64,36350.0,36010.0,0.5547
pair64f,few_unique,std_partition,4096,16,64,100372.0,98763.0,1.5316
pair64f,few_unique,lomuto,4096,16,64,111102.0,110262.0,1.6953
pair64f,few_unique,lomuto_branchless,4096,16,64,47001.0,46391.0,0.7172
pair64f,few_unique,hoare,4096,16,64,106723.0,105472.0,1.6285
pair64f,few_unique,hoare_guarded,4096,16,64,100672.0,99132.0,1.5361
pair64f,few_unique,block,4096,16,64,42651.0,42261.0,0.6508
pair64f,few_unique,boost_block,4096,16,64,31631.0,31211.0,0.4827
pair64f,few_unique,fulcrum,4096,16,64,45491.0,44951.0,0.6941
pair64f,few_unique,block_simd_amd,4096,16,64,32261.0,31611.0,0.4923
pair64f,few_unique,sized,4096,16,64,32680.0,31951.0,0.4987
pair64f,few_unique,std_partition,65536,1,64,116382.0,114383.0,1.7758
pair64f,few_unique,lomuto,65536,1,64,134424.0,133043.0,2.0511
pair64f,few_unique,lomuto_branchless,65536,1,64,47341.0,47081.0,0.7224
pair64f,few_unique,hoare,65536,1,64,126233.0,124353.0,1.9262
pair64f,few_unique,hoare_guarded,65536,1,64,124703.0,121642.0,1.9028
pair64f,few_unique,block,65536,1,64,42991.0,42481.0,0.6560
pair64f,few_unique,boost_block,65536,1,64,33571.0,33061.0,0.5123
pair64f,few_unique,fulcrum,65536,1,64,43961.0,43751.0,0.6708
pair64f,few_unique,block_simd_amd,65536,1,64,33321.0,32901.0,0.5084
pair64f,few_unique,sized,65536,1,64,33651.0,33221.0,0.5135
pair64f,few_unique,std_partition,262144,1,16,360208.0,356098.0,1.3741
pair64f,few_unique,lomuto,262144,1,16,384458.0,380479.0,1.4666
pair64f,few_unique,lomuto_branchless,262144,1,16,188675.0,187695.0,0.7197
pair64f,few_unique,hoare,262144,1,16,386999.0,382169.0,1.4763
pair64f,few_unique,hoare_guarded,262144,1,16,370888.0,365968.0,1.4148
pair64f,few_unique,block,262144,1,16,163714.0,162064.0,0.6245
pair64f,few_unique,boost_block,262144,1,16,125962.0,125483.0,0.4805
pair64f,few_unique,fulcrum,262144,1,16,188835.0,184944.0,0.7203
pair64f,few_unique,block_simd_amd,262144,1,16,125523.0,124573.0,0.4788
pair64f,few_unique,sized,262144,1,16,125713.0,125152.0,0.4796
pair64f,few_unique,std_partition,1048576,1,5,2578409.0,2568828.0,2.4590
pair64f,few_unique,lomuto,1048576,1,5,2725903.0,2714532.0,2.5996
pair64f,few_unique,lomuto_branchless,1048576,1,5,775438.0,763317.0,0.7395
pair64f,few_unique,hoare,1048576,1,5,2737773.0,2724532.0,2.6109
pair64f,few_unique,hoare_guarded,1048576,1,5,2747193.0,2738782.0,2.6199
pair64f,few_unique,block,1048576,1,5,708896.0,702826.0,0.6761
pair64f,few_unique,boost_block,1048576,1,5,557723.0,552542.0,0.5319
pair64f,few_unique,fulcrum,1048576,1,5,770877.0,765068.0,0.7352
pair64f,few_unique,block_simd_amd,1048576,1,5,553643.0,551252.0,0.5280
pair64f,few_unique,sized,1048576,1,5,558053.0,551883.0,0.5322
pair64f,few_unique,std_partition,4194304,1,5,5687300.0,5607548.0,1.3560
pair64f,few_unique,lomuto,4194304,1,5,6804925.0,6666873.0,1.6224
pair64f,few_unique,lomuto_branchless,4194304,1,5,5076616.0,4987214.0,1.2104
pair64f,few_unique,hoare,4194304,1,5,5985157.0,5947436.0,1.4270
pair64f,few_unique,hoare_guarded,4194304,1,5,6661773.0,6636201.0,1.5883
pair64f,few_unique,block,4194304,1,5,3925920.0,3914680.0,0.9360
pair64f,few_unique,boost_block,4194304,1,5,3949401.0,3941680.0,0.9416
pair64f,few_unique,fulcrum,4194304,1,5,4424182.0,4319329.0,1.0548
pair64f,few_unique,block_simd_amd,4194304,1,5,3920309.0,3911000.0,0.9347
pair64f,few_unique,sized,4194304,1,5,3951021.0,3926820.0,0.9420
pair64f,all_equal,std_partition,4,16384,64,28000.0,27660.0,0.4272
pair64f,all_equal,lomuto,4,16384,64,38301.0,38081.0,0.5844
pair64f,all_equal,lomuto_branchless,4,16384,64,50191.0,49731.0,0.7659
pair64f,all_equal,hoare,4,16384,64,28031.0,27871.0,0.4277
pair64f,all_equal,hoare_guarded,4,16384,64,28201.0,28041.0,0.4303
pair64f,all_equal,block,4,16384,64,31640.0,31590.0,0.4828
pair64f,all_equal,boost_block,4,16384,64,31501.0,31431.0,0.4807
pair64f,all_equal,fulcrum,4,16384,64,31571.0,31411.0,0.4817
pair64f,all_equal,block_simd_amd,4,16384,64,32080.0,31490.0,0.4895
pair64f,all_equal,sized,4,16384,64,52141.0,51181.0,0.7956
pair64f,all_equal,std_partition,8,8192,64,21310.0,21081.0,0.3252
pair64f,all_equal,lomuto,8,8192,64,33231.0,33091.0,0.5071
pair64f,all_equal,lomuto_branchless,8,8192,64,47691.0,47171.0,0.7277
pair64f,all_equal,hoare,8,8192,64,21111.0,20971.0,0.3221
pair64f,all_equal,hoare_guarded,8,8192,64,26410.0,25480.0,0.4030
pair64f,all_equal,block,8,8192,64,22810.0,22770.0,0.3481
pair64f,all_equal,boost_block,8,8192,64,22911.0,22731.0,0.3496
pair64f,all_equal,fulcrum,8,8192,64,22761.0,22720.0,0.3473
pair64f,all_equal,block_simd_amd,8,8192,64,22911.0,22760.0,0.3496
pair64f,all_equal,sized,8,8192,64,48641.0,47911.0,0.7422
pair64f,all_equal,std_partition,16,4096,64,19441.0,19351.0,0.2966
pair64f,all_equal,lomuto,16,4096,64,33131.0,33080.0,0.5055
pair64f,all_equal,lomuto_branchless,16,4096,64,46691.0,46571.0,0.7124
pair64f,all_equal,hoare,16,4096,64,20281.0,20161.0,0.3095
pair64f,all_equal,hoare_guarded,16,4096,64,18731.0,18500.0,0.2858
pair64f,all_equal,block,16,4096,64,21021.0,21000.0,0.3208
pair64f,all_equal,boost_block,16,4096,64,38461.0,38221.0,0.5869
pair64f,all_equal,fulcrum,16,4096,64,37641.0,37421.0,0.5744
pair64f,all_equal,block_simd_amd,16,4096,64,40421.0,40251.0,0.6168
pair64f,all_equal,sized,16,4096,64,49601.0,48861.0,0.7569
pair64f,all_equal,std_partition,24,2730,64,17800.0,17600.0,0.2717
pair64f,all_equal,lomuto,24,2730,64,31620.0,31471.0,0.4826
pair64f,all_equal,lomuto_branchless,24,2730,64,46372.0,45971.0,0.7078
pair64f,all_equal,hoare,24,2730,64,18250.0,17950.0,0.2785
pair64f,all_equal,hoare_guarded,24,2730,64,18380.0,18230.0,0.2805
pair64f,all_equal,block,24,2730,64,18860.0,18771.0,0.2879
pair64f,all_equal,boost_block,24,2730,64,36541.0,36340.0,0.5577
pair64f,all_equal,fulcrum,24,2730,64,35791.0,35550.0,0.5463
pair64f,all_equal,block_simd_amd,24,2730,64,38001.0,37541.0,0.5800
pair64f,all_equal,sized,24,2730,64,49221.0,48491.0,0.7512
pair64f,all_equal,std_partition,64,1024,64,28870.0,28121.0,0.4405
pair64f,all_equal,lomuto,64,1024,64,34591.0,33720.0,0.5278
pair64f,all_equal,lomuto_branchless,64,1024,64,47131.0,46351.0,0.7192
pair64f,all_equal,hoare,64,1024,64,29051.0,28350.0,0.4433
pair64f,all_equal,hoare_guarded,64,1024,64,26411.0,25680.0,0.4030
pair64f,all_equal,block,64,1024,64,29661.0,28671.0,0.4526
pair64f,all_equal,boost_block,64,1024,64,35790.0,34781.0,0.5461
pair64f,all_equal,fulcrum,64,1024,64,35650.0,34691.0,0.5440
pair64f,all_equal,block_simd_amd,64,1024,64,36400.0,35251.0,0.5554
pair64f,all_equal,sized,64,1024,64,35691.0,35201.0,0.5446
pair64f,all_equal,std_partition,256,256,64,21030.0,20640.0,0.3209
pair64f,all_equal,lomuto,256,256,64,30871.0,30391.0,0.4711
pair64f,all_equal,lomuto_branchless,256,256,64,47641.0,46691.0,0.7269
pair64f,all_equal,hoare,256,256,64,21660.0,20941.0,0.3305
pair64f,all_equal,hoare_guarded,256,256,64,21250.0,20480.0,0.3242
pair64f,all_equal,block,256,256,64,21351.0,20680.0,0.3258
pair64f,all_equal,boost_block,256,256,64,31890.0,31181.0,0.4866
pair64f,all_equal,fulcrum,256,256,64,51711.0,51121.0,0.7890
pair64f,all_equal,block_simd_amd,256,256,64,32061.0,31060.0,0.4892
pair64f,all_equal,sized,256,256,64,31970.0,31511.0,0.4878
pair64f,all_equal,std_partition,1024,64,64,17700.0,16700.0,0.2701
pair64f,all_equal,lomuto,1024,64,64,30051.0,28991.0,0.4585
pair64f,all_equal,lomuto_branchless,1024,64,64,47701.0,47001.0,0.7279
pair64f,all_equal,hoare,1024,64,64,17900.0,16860.0,0.2731
pair64f,all_equal,hoare_guarded,1024,64,64,17870.0,17050.0,0.2727
pair64f,all_equal,block,1024,64,64,35041.0,34581.0,0.5347
pair64f,all_equal,boost_block,1024,64,64,30530.0,29440.0,0.4659
pair64f,all_equal,fulcrum,1024,64,64,45361.0,45061.0,0.6922
pair64f,all_equal,block_simd_amd,1024,64,64,30351.0,29541.0,0.4631
pair64f,all_equal,sized,1024,64,64,30160.0,29841.0,0.4602
pair64f,all_equal,std_partition,4096,16,64,16350.0,15501.0,0.2495
pair64f,all_equal,lomuto,4096,16,64,29920.0,28691.0,0.4565
pair64f,all_equal,lomuto_branchless,4096,16,64,47691.0,46891.0,0.7277
pair64f,all_equal,hoare,4096,16,64,16560.0,15640.0,0.2527
pair64f,all_equal,hoare_guarded,4096,16,64,16331.0,15410.0,0.2492
pair64f,all_equal,block,4096,16,64,33301.0,33000.0,0.5081
pair64f,all_equal,boost_block,4096,16,64,29921.0,28930.0,0.4566
pair64f,all_equal,fulcrum,4096,16,64,43941.0,43341.0,0.6705
pair64f,all_equal,block_simd_amd,4096,16,64,29950.0,29590.0,0.4570
pair64f,all_equal,sized,4096,16,64,29921.0,28751.0,0.4566
pair64f,all_equal,std_partition,65536,1,64,16340.0,15150.0,0.2493
pair64f,all_equal,lomuto,65536,1,64,29550.0,29181.0,0.4509
pair64f,all_equal,lomuto_branchless,65536,1,64,47671.0,46861.0,0.7274
pair64f,all_equal,hoare,65536,1,64,16470.0,15371.0,0.2513
pair64f,all_equal,hoare_guarded,65536,1,64,16340.0,14871.0,0.2493
pair64f,all_equal,block,65536,1,64,32951.0,32370.0,0.5028
pair64f,all_equal,boost_block,65536,1,64,30051.0,29210.0,0.4585
pair64f,all_equal,fulcrum,65536,1,64,43491.0,43151.0,0.6636
pair64f,all_equal,block_simd_amd,65536,1,64,30090.0,29300.0,0.4591
pair64f,all_equal,sized,65536,1,64,29880.0,29090.0,0.4559
pair64f,all_equal,std_partition,262144,1,16,55971.0,55441.0,0.2135
pair64f,all_equal,lomuto,262144,1,16,110572.0,109992.0,0.4218
pair64f,all_equal,lomuto_branchless,262144,1,16,187894.0,186684.0,0.7168
pair64f,all_equal,hoare,262144,1,16,60621.0,60411.0,0.2313
pair64f,all_equal,hoare_guarded,262144,1,16,56692.0,56542.0,0.2163
pair64f,all_equal,block,262144,1,16,125983.0,125083.0,0.4806
pair64f,all_equal,boost_block,262144,1,16,112193.0,110892.0,0.4280
pair64f,all_equal,fulcrum,262144,1,16,172073.0,170934.0,0.6564
pair64f,all_equal,block_simd_amd,262144,1,16,110962.0,110772.0,0.4233
pair64f,all_equal,sized,262144,1,16,111552.0,110963.0,0.4255
pair64f,all_equal,std_partition,1048576,1,5,281467.0,256236.0,0.2684
pair64f,all_equal,lomuto,1048576,1,5,475711.0,471011.0,0.4537
pair64f,all_equal,lomuto_branchless,1048576,1,5,755907.0,749297.0,0.7209
pair64f,all_equal,hoare,1048576,1,5,450840.0,442580.0,0.4300
pair64f,all_equal,hoare_guarded,1048576,1,5,335268.0,296407.0,0.3197
pair64f,all_equal,block,1048576,1,5,625964.0,616834.0,0.5970
pair64f,all_equal,boost_block,1048576,1,5,471621.0,470030.0,0.4498
pair64f,all_equal,fulcrum,1048576,1,5,829939.0,787798.0,0.7915
pair64f,all_equal,block_simd_amd,1048576,1,5,479461.0,470711.0,0.4572
pair64f,all_equal,sized,1048576,1,5,476391.0,471651.0,0.4543
pair64f,all_equal,std_partition,4194304,1,5,2802494.0,2794694.0,0.6682
pair64f,all_equal,lomuto,4194304,1,5,2992279.0,2913787.0,0.7134
pair64f,all_equal,lomuto_branchless,4194304,1,5,4450962.0,4440572.0,1.0612
pair64f,all_equal,hoare,4194304,1,5,2844205.0,2796193.0,0.6781
pair64f,all_equal,hoare_guarded,4194304,1,5,2830154.0,2798634.0,0.6748
pair64f,all_equal,block,4194304,1,5,3262224.0,3219303.0,0.7778
pair64f,all_equal,boost_block,4194304,1,5,2920157.0,2906096.0,0.6962
pair64f,all_equal,fulcrum,4194304,1,5,4431322.0,4367240.0,1.0565
pair64f,all_equal,block_simd_amd,4194304,1,5,2920257.0,2907097.0,0.6962
pair64f,all_equal,sized,4194304,1,5,2961527.0,2936077.0,0.7061
pair64f,sorted_ascending,std_partition,4,16384,64,34961.0,34691.0,0.5335
pair64f,sorted_ascending,lomuto,4,16384,64,35581.0,35041.0,0.5429
pair64f,sorted_ascending,lomuto_branchless,4,16384,64,51011.0,50471.0,0.7784
pair64f,sorted_ascending,hoare,4,16384,64,38471.0,38261.0,0.5870
pair64f,sorted_ascending,hoare_guarded,4,16384,64,31821.0,31641.0,0.4855
pair64f,sorted_ascending,block,4,16384,64,45231.0,42081.0,0.6902
pair64f,sorted_ascending,boost_block,4,16384,64,40261.0,37501.0,0.6143
pair64f,sorted_ascending,fulcrum,4,16384,64,36561.0,32601.0,0.5579
pair64f,sorted_ascending,block_simd_amd,4,16384,64,41761.0,37821.0,0.6372
pair64f,sorted_ascending,sized,4,16384,64,53211.0,52271.0,0.8119
pair64f,sorted_ascending,std_partition,8,8192,64,25501.0,24611.0,0.3891
pair64f,sorted_ascending,lomuto,8,8192,64,32961.0,32091.0,0.5029
pair64f,sorted_ascending,lomuto_branchless,8,8192,64,48341.0,47951.0,0.7376
pair64f,sorted_ascending,hoare,8,8192,64,33241.0,33051.0,0.5072
pair64f,sorted_ascending,hoare_guarded,8,8192,64,29201.0,28951.0,0.4456
pair64f,sorted_ascending,block,8,8192,64,35181.0,31541.0,0.5368
pair64f,sorted_ascending,boost_block,8,8192,64,32240.0,28971.0,0.4919
pair64f,sorted_ascending,fulcrum,8,8192,64,25271.0,23601.0,0.3856
pair64f,sorted_ascending,block_simd_amd,8,8192,64,29491.0,26951.0,0.4500
pair64f,sorted_ascending,sized,8,8192,64,49401.0,48801.0,0.7538
pair64f,sorted_ascending,std_partition,16,4096,64,24561.0,21511.0,0.3748
pair64f,sorted_ascending,lomuto,16,4096,64,30360.0,29671.0,0.4633
pair64f,sorted_ascending,lomuto_branchless,16,4096,64,46891.0,46591.0,0.7155
pair64f,sorted_ascending,hoare,16,4096,64,30630.0,30601.0,0.4674
pair64f,sorted_ascending,hoare_guarded,16,4096,64,28070.0,25791.0,0.4283
pair64f,sorted_ascending,block,16,4096,64,32370.0,28841.0,0.4939
pair64f,sorted_ascending,boost_block,16,4096,64,25231.0,23551.0,0.3850
pair64f,sorted_ascending,fulcrum,16,4096,64,26381.0,26261.0,0.4025
pair64f,sorted_ascending,block_simd_amd,16,4096,64,23731.0,23650.0,0.3621
pair64f,sorted_ascending,sized,16,4096,64,49181.0,48781.0,0.7504
pair64f,sorted_ascending,std_partition,24,2730,64,22830.0,20030.0,0.3484
pair64f,sorted_ascending,lomuto,24,2730,64,29320.0,29031.0,0.4475
pair64f,sorted_ascending,lomuto_branchless,24,2730,64,46131.0,45861.0,0.7041
pair64f,sorted_ascending,hoare,24,2730,64,29771.0,29600.0,0.4544
pair64f,sorted_ascending,hoare_guarded,24,2730,64,28040.0,25041.0,0.4280
pair64f,sorted_ascending,block,24,2730,64,30761.0,26241.0,0.4695
pair64f,sorted_ascending,boost_block,24,2730,64,20551.0,20401.0,0.3137
pair64f,sorted_ascending,fulcrum,24,2730,64,22351.0,22240.0,0.3411
pair64f,sorted_ascending,block_simd_amd,24,2730,64,20590.0,20480.0,0.3143
pair64f,sorted_ascending,sized,24,2730,64,47781.0,47341.0,0.7293
pair64f,sorted_ascending,std_partition,64,1024,64,21910.0,19000.0,0.3343
pair64f,sorted_ascending,lomuto,64,1024,64,29170.0,29031.0,0.4451
pair64f,sorted_ascending,lomuto_branchless,64,1024,64,45781.0,45501.0,0.6986
pair64f,sorted_ascending,hoare,64,1024,64,31100.0,30841.0,0.4745
pair64f,sorted_ascending,hoare_guarded,64,1024,64,23570.0,23021.0,0.3596
pair64f,sorted_ascending,block,64,1024,64,29261.0,26040.0,0.4465
pair64f,sorted_ascending,boost_block,64,1024,64,18711.0,18530.0,0.2855
pair64f,sorted_ascending,fulcrum,64,1024,64,18900.0,18500.0,0.2884
pair64f,sorted_ascending,block_simd_amd,64,1024,64,18990.0,18730.0,0.2898
pair64f,sorted_ascending,sized,64,1024,64,19140.0,18911.0,0.2921
pair64f,sorted_ascending,std_partition,256,256,64,23010.0,22840.0,0.3511
pair64f,sorted_ascending,lomuto,256,256,64,30310.0,30251.0,0.4625
pair64f,sorted_ascending,lomuto_branchless,256,256,64,45601.0,45441.0,0.6958
pair64f,sorted_ascending,hoare,256,256,64,31671.0,31500.0,0.4833
pair64f,sorted_ascending,hoare_guarded,256,256,64,27271.0,27061.0,0.4161
pair64f,sorted_ascending,block,256,256,64,26931.0,26741.0,0.4109
pair64f,sorted_ascending,boost_block,256,256,64,20571.0,20421.0,0.3139
pair64f,sorted_ascending,fulcrum,256,256,64,49901.0,49641.0,0.7614
pair64f,sorted_ascending,block_simd_amd,256,256,64,20611.0,20430.0,0.3145
pair64f,sorted_ascending,sized,256,256,64,20631.0,20520.0,0.3148
pair64f,sorted_ascending,std_partition,1024,64,64,17710.0,17090.0,0.2702
pair64f,sorted_ascending,lomuto,1024,64,64,28501.0,28341.0,0.4349
pair64f,sorted_ascending,lomuto_branchless,1024,64,64,44731.0,44441.0,0.6825
pair64f,sorted_ascending,hoare,1024,64,64,28971.0,28881.0,0.4421
pair64f,sorted_ascending,hoare_guarded,1024,64,64,23080.0,22931.0,0.3522
pair64f,sorted_ascending,block,1024,64,64,31951.0,31661.0,0.4875
pair64f,sorted_ascending,boost_block,1024,64,64,16511.0,16401.0,0.2519
pair64f,sorted_ascending,fulcrum,1024,64,64,47061.0,46451.0,0.7181
pair64f,sorted_ascending,block_simd_amd,1024,64,64,16440.0,16291.0,0.2509
pair64f,sorted_ascending,sized,1024,64,64,16641.0,16461.0,0.2539
pair64f,sorted_ascending,std_partition,4096,16,64,15130.0,15000.0,0.2309
pair64f,sorted_ascending,lomuto,4096,16,64,28171.0,27921.0,0.4299
pair64f,sorted_ascending,lomuto_branchless,4096,16,64,44791.0,44111.0,0.6835
pair64f,sorted_ascending,hoare,4096,16,64,28421.0,28261.0,0.4337
pair64f,sorted_ascending,hoare_guarded,4096,16,64,21800.0,21750.0,0.3326
pair64f,sorted_ascending,block,4096,16,64,31961.0,31641.0,0.4877
pair64f,sorted_ascending,boost_block,4096,16,64,14920.0,14821.0,0.2277
pair64f,sorted_ascending,fulcrum,4096,16,64,49491.0,48731.0,0.7552
pair64f,sorted_ascending,block_simd_amd,4096,16,64,14850.0,14781.0,0.2266
pair64f,sorted_ascending,sized,4096,16,64,15000.0,14950.0,0.2289
pair64f,sorted_ascending,std_partition,65536,1,64,14230.0,14171.0,0.2171
pair64f,sorted_ascending,lomuto,65536,1,64,28091.0,28000.0,0.4286
pair64f,sorted_ascending,lomuto_branchless,65536,1,64,44981.0,44611.0,0.6864
pair64f,sorted_ascending,hoare,65536,1,64,28150.0,28110.0,0.4295
pair64f,sorted_ascending,hoare_guarded,65536,1,64,21290.0,21150.0,0.3249
pair64f,sorted_ascending,block,65536,1,64,32081.0,31541.0,0.4895
pair64f,sorted_ascending,boost_block,65536,1,64,14110.0,14090.0,0.2153
pair64f,sorted_ascending,fulcrum,65536,1,64,48661.0,47621.0,0.7425
pair64f,sorted_ascending,block_simd_amd,65536,1,64,14110.0,14090.0,0.2153
pair64f,sorted_ascending,sized,65536,1,64,14130.0,14050.0,0.2156
pair64f,sorted_ascending,std_partition,262144,1,16,55971.0,55911.0,0.2135
pair64f,sorted_ascending,lomuto,262144,1,16,111502.0,110862.0,0.4253
pair64f,sorted_ascending,lomuto_branchless,262144,1,16,180335.0,179235.0,0.6879
pair64f,sorted_ascending,hoare,262144,1,16,112482.0,111853.0,0.4291
pair64f,sorted_ascending,hoare_guarded,262144,1,16,84432.0,83922.0,0.3221
pair64f,sorted_ascending,block,262144,1,16,128003.0,126673.0,0.4883
pair64f,sorted_ascending,boost_block,262144,1,16,56191.0,55901.0,0.2144
pair64f,sorted_ascending,fulcrum,262144,1,16,190855.0,189724.0,0.7281
pair64f,sorted_ascending,block_simd_amd,262144,1,16,55711.0,55642.0,0.2125
pair64f,sorted_ascending,sized,262144,1,16,55591.0,55342.0,0.2121
pair64f,sorted_ascending,std_partition,1048576,1,5,276656.0,265706.0,0.2638
pair64f,sorted_ascending,lomuto,1048576,1,5,468931.0,468460.0,0.4472
pair64f,sorted_ascending,lomuto_branchless,1048576,1,5,727037.0,724757.0,0.6934
pair64f,sorted_ascending,hoare,1048576,1,5,471570.0,469981.0,0.4497
pair64f,sorted_ascending,hoare_guarded,1048576,1,5,398289.0,377878.0,0.3798
pair64f,sorted_ascending,block,1048576,1,5,517072.0,514691.0,0.4931
pair64f,sorted_ascending,boost_block,1048576,1,5,274236.0,271216.0,0.2615
pair64f,sorted_ascending,fulcrum,1048576,1,5,760917.0,754388.0,0.7257
pair64f,sorted_ascending,block_simd_amd,1048576,1,5,278886.0,270187.0,0.2660
pair64f,sorted_ascending,sized,1048576,1,5,274946.0,271097.0,0.2622
pair64f,sorted_ascending,std_partition,4194304,1,5,2887256.0,2808544.0,0.6884
pair64f,sorted_ascending,lomuto,4194304,1,5,3625233.0,3606792.0,0.8643
pair64f,sorted_ascending,lomuto_branchless,4194304,1,5,4433931.0,4432792.0,1.0571
pair64f,sorted_ascending,hoare,4194304,1,5,2902867.0,2893046.0,0.6921
pair64f,sorted_ascending,hoare_guarded,4194304,1,5,2848545.0,2839445.0,0.6791
pair64f,sorted_ascending,block,4194304,1,5,2530528.0,2512508.0,0.6033
pair64f,sorted_ascending,boost_block,4194304,1,5,2681081.0,2674231.0,0.6392
pair64f,sorted_ascending,fulcrum,4194304,1,5,3995791.0,3937940.0,0.9527
pair64f,sorted_ascending,block_simd_amd,4194304,1,5,2703002.0,2697331.0,0.6444
pair64f,sorted_ascending,sized,4194304,1,5,2690461.0,2674961.0,0.6415
pair64f,sorted_descending,std_partition,4,16384,64,41771.0,41521.0,0.6374
pair64f,sorted_descending,lomuto,4,16384,64,38241.0,38140.0,0.5835
pair64f,sorted_descending,lomuto_branchless,4,16384,64,51051.0,50461.0,0.7790
pair64f,sorted_descending,hoare,4,16384,64,49391.0,43561.0,0.7536
pair64f,sorted_descending,hoare_guarded,4,16384,64,33561.0,33371.0,0.5121
pair64f,sorted_descending,block,4,16384,64,42201.0,41931.0,0.6439
pair64f,sorted_descending,boost_block,4,16384,64,64072.0,44081.0,0.9777
pair64f,sorted_descending,fulcrum,4,16384,64,38421.0,38320.0,0.5863
pair64f,sorted_descending,block_simd_amd,4,16384,64,38571.0,38331.0,0.5885
pair64f,sorted_descending,sized,4,16384,64,57172.0,53081.0,0.8724
pair64f,sorted_descending,std_partition,8,8192,64,35310.0,34981.0,0.5388
pair64f,sorted_descending,lomuto,8,8192,64,34001.0,33301.0,0.5188
pair64f,sorted_descending,lomuto_branchless,8,8192,64,47551.0,47281.0,0.7256
pair64f,sorted_descending,hoare,8,8192,64,38871.0,38671.0,0.5931
pair64f,sorted_descending,hoare_guarded,8,8192,64,40071.0,39680.0,0.6114
pair64f,sorted_descending,block,8,8192,64,35231.0,35130.0,0.5376
pair64f,sorted_descending,boost_block,8,8192,64,35141.0,34911.0,0.5362
pair64f,sorted_descending,fulcrum,8,8192,64,33361.0,33250.0,0.5090
pair64f,sorted_descending,block_simd_amd,8,8192,64,42901.0,34891.0,0.6546
pair64f,sorted_descending,sized,8,8192,64,47562.0,47292.0,0.7257
pair64f,sorted_descending,std_partition,16,4096,64,31671.0,31561.0,0.4833
